Agencia;dia;categoria;Senhas atendimento;time;Até 5 min. de espera;5 a 10 min. de espera;10 a 15 min. de espera;15 a 20 min. de espera;20 a 30 min. de espera;30 a 40 min. de espera;40 a 50 min. de espera;Acima de 50 min. de espera
Piracicaba Paulista;10/02/2023;4 - B - CAIXA PREFERENCIAL;11;00:03:07;9;2;0;0;0;0;0;0
Piracicaba Paulista;10/02/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:01:07;1;0;0;0;0;0;0;0
Piracicaba Paulista;13/02/2023;3 - A - CAIXA ;64;00:03:21;48;12;4;0;0;0;0;0
Piracicaba Paulista;13/02/2023;4 - B - CAIXA PREFERENCIAL;10;00:02:22;8;2;0;0;0;0;0;0
Piracicaba Paulista;13/02/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:03:57;1;0;0;0;0;0;0;0
Piracicaba Paulista;14/02/2023;3 - A - CAIXA ;38;00:02:00;35;3;0;0;0;0;0;0
Piracicaba Paulista;14/02/2023;4 - B - CAIXA PREFERENCIAL;12;00:01:17;12;0;0;0;0;0;0;0
Piracicaba Paulista;15/02/2023;3 - A - CAIXA ;35;00:02:17;30;4;1;0;0;0;0;0
Piracicaba Paulista;15/02/2023;4 - B - CAIXA PREFERENCIAL;10;00:02:23;9;1;0;0;0;0;0;0
Piracicaba Paulista;15/02/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;2;00:01:33;2;0;0;0;0;0;0;0
Piracicaba Paulista;16/02/2023;3 - A - CAIXA ;49;00:06:29;34;5;3;3;0;4;0;0
Piracicaba Paulista;16/02/2023;4 - B - CAIXA PREFERENCIAL;12;00:04:26;8;2;1;1;0;0;0;0
Piracicaba Paulista;16/02/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:07:19;0;1;0;0;0;0;0;0
Piracicaba Paulista;17/02/2023;3 - A - CAIXA ;75;00:04:08;50;19;6;0;0;0;0;0
Piracicaba Paulista;17/02/2023;4 - B - CAIXA PREFERENCIAL;8;00:03:29;7;1;0;0;0;0;0;0
Piracicaba Paulista;22/02/2023;3 - A - CAIXA ;73;00:06:19;35;21;17;0;0;0;0;0
Piracicaba Paulista;22/02/2023;4 - B - CAIXA PREFERENCIAL;11;00:03:19;8;3;0;0;0;0;0;0
Piracicaba Paulista;22/02/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;2;00:04:01;1;1;0;0;0;0;0;0
Piracicaba Paulista;23/02/2023;3 - A - CAIXA ;49;00:02:28;44;4;1;0;0;0;0;0
Piracicaba Paulista;23/02/2023;4 - B - CAIXA PREFERENCIAL;10;00:01:53;10;0;0;0;0;0;0;0
Piracicaba Paulista;23/02/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:03:42;1;0;0;0;0;0;0;0
Piracicaba Paulista;24/02/2023;3 - A - CAIXA ;47;00:02:48;39;6;2;0;0;0;0;0
Piracicaba Paulista;24/02/2023;4 - B - CAIXA PREFERENCIAL;10;00:03:34;7;3;0;0;0;0;0;0
Piracicaba Paulista;27/02/2023;3 - A - CAIXA ;60;00:03:42;38;18;4;0;0;0;0;0
Piracicaba Paulista;27/02/2023;4 - B - CAIXA PREFERENCIAL;10;00:02:53;8;1;1;0;0;0;0;0
Piracicaba Paulista;28/02/2023;3 - A - CAIXA ;55;00:06:37;35;6;6;2;6;0;0;0
Piracicaba Paulista;28/02/2023;4 - B - CAIXA PREFERENCIAL;8;00:03:30;6;1;1;0;0;0;0;0
Piracicaba Paulista;01/03/2023;3 - A - CAIXA ;49;00:03:39;39;4;6;0;0;0;0;0
Piracicaba Paulista;01/03/2023;4 - B - CAIXA PREFERENCIAL;10;00:02:53;7;3;0;0;0;0;0;0
Piracicaba Paulista;01/03/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:00:49;1;0;0;0;0;0;0;0
Piracicaba Paulista;02/03/2023;3 - A - CAIXA ;53;00:03:10;44;6;3;0;0;0;0;0
Piracicaba Paulista;02/03/2023;4 - B - CAIXA PREFERENCIAL;12;00:03:40;11;1;0;0;0;0;0;0
Piracicaba Paulista;03/03/2023;3 - A - CAIXA ;46;00:03:02;36;7;3;0;0;0;0;0
Piracicaba Paulista;03/03/2023;4 - B - CAIXA PREFERENCIAL;15;00:01:28;14;1;0;0;0;0;0;0
Piracicaba Paulista;03/03/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:00:34;1;0;0;0;0;0;0;0
Piracicaba Paulista;06/03/2023;3 - A - CAIXA ;70;00:05:13;38;23;8;1;0;0;0;0
Piracicaba Paulista;06/03/2023;4 - B - CAIXA PREFERENCIAL;13;00:04:25;8;4;1;0;0;0;0;0
Piracicaba Paulista;07/03/2023;3 - A - CAIXA ;62;00:03:06;52;10;0;0;0;0;0;0
Piracicaba Paulista;07/03/2023;4 - B - CAIXA PREFERENCIAL;13;00:03:10;11;2;0;0;0;0;0;0
Piracicaba Paulista;07/03/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:00:21;1;0;0;0;0;0;0;0
Piracicaba Paulista;08/03/2023;3 - A - CAIXA ;46;00:02:43;39;6;1;0;0;0;0;0
Piracicaba Paulista;08/03/2023;4 - B - CAIXA PREFERENCIAL;8;00:03:04;7;0;1;0;0;0;0;0
Piracicaba Paulista;08/03/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;2;00:02:33;2;0;0;0;0;0;0;0
Piracicaba Paulista;09/03/2023;3 - A - CAIXA ;49;00:04:47;34;8;6;1;0;0;0;0
Piracicaba Paulista;09/03/2023;4 - B - CAIXA PREFERENCIAL;8;00:05:27;5;1;1;1;0;0;0;0
Piracicaba Paulista;09/03/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;3;00:03:28;2;1;0;0;0;0;0;0
Piracicaba Paulista;10/03/2023;3 - A - CAIXA ;57;00:05:42;34;9;11;2;1;0;0;0
Piracicaba Paulista;10/03/2023;4 - B - CAIXA PREFERENCIAL;18;00:02:21;15;3;0;0;0;0;0;0
Piracicaba Paulista;13/03/2023;3 - A - CAIXA ;59;00:08:17;32;10;7;3;5;2;0;0
Piracicaba Paulista;13/03/2023;4 - B - CAIXA PREFERENCIAL;17;00:06:52;7;7;1;2;0;0;0;0
Piracicaba Paulista;13/03/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;2;00:10:14;1;0;0;1;0;0;0;0
Piracicaba Paulista;14/03/2023;3 - A - CAIXA ;44;00:04:35;26;13;5;0;0;0;0;0
Piracicaba Paulista;14/03/2023;4 - B - CAIXA PREFERENCIAL;19;00:03:28;13;5;1;0;0;0;0;0
Piracicaba Paulista;15/03/2023;3 - A - CAIXA ;61;00:06:05;35;15;6;2;3;0;0;0
Piracicaba Paulista;15/03/2023;4 - B - CAIXA PREFERENCIAL;21;00:05:07;14;4;3;0;0;0;0;0
Piracicaba Paulista;15/03/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;3;00:08:49;1;0;2;0;0;0;0;0
Piracicaba Paulista;16/03/2023;3 - A - CAIXA ;55;00:04:40;41;4;7;3;0;0;0;0
Piracicaba Paulista;16/03/2023;4 - B - CAIXA PREFERENCIAL;9;00:04:02;6;3;0;0;0;0;0;0
Piracicaba Paulista;16/03/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:05:46;0;1;0;0;0;0;0;0
Piracicaba Paulista;17/03/2023;3 - A - CAIXA ;47;00:01:41;46;1;0;0;0;0;0;0
Piracicaba Paulista;17/03/2023;4 - B - CAIXA PREFERENCIAL;6;00:03:19;4;2;0;0;0;0;0;0
Piracicaba Paulista;20/03/2023;3 - A - CAIXA ;75;00:04:49;49;18;5;0;3;0;0;0
Piracicaba Paulista;20/03/2023;4 - B - CAIXA PREFERENCIAL;18;00:03:36;16;1;0;0;1;0;0;0
Piracicaba Paulista;20/03/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;3;00:02:00;3;0;0;0;0;0;0;0
Piracicaba Paulista;21/03/2023;3 - A - CAIXA ;42;00:02:55;36;5;1;0;0;0;0;0
Piracicaba Paulista;21/03/2023;4 - B - CAIXA PREFERENCIAL;6;00:02:43;5;1;0;0;0;0;0;0
Piracicaba Paulista;22/03/2023;3 - A - CAIXA ;45;00:02:13;42;3;0;0;0;0;0;0
Piracicaba Paulista;22/03/2023;4 - B - CAIXA PREFERENCIAL;8;00:02:44;6;2;0;0;0;0;0;0
Piracicaba Paulista;22/03/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:00:18;1;0;0;0;0;0;0;0
Piracicaba Paulista;23/03/2023;3 - A - CAIXA ;47;00:02:53;38;7;2;0;0;0;0;0
Piracicaba Paulista;23/03/2023;4 - B - CAIXA PREFERENCIAL;7;00:05:12;5;1;1;0;0;0;0;0
Piracicaba Paulista;24/03/2023;3 - A - CAIXA ;56;00:02:51;46;5;5;0;0;0;0;0
Piracicaba Paulista;24/03/2023;4 - B - CAIXA PREFERENCIAL;6;00:01:21;6;0;0;0;0;0;0;0
Piracicaba Paulista;24/03/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:00:13;1;0;0;0;0;0;0;0
Piracicaba Paulista;27/03/2023;3 - A - CAIXA ;61;00:06:17;38;9;5;4;5;0;0;0
Piracicaba Paulista;27/03/2023;4 - B - CAIXA PREFERENCIAL;11;00:08:00;7;0;2;0;2;0;0;0
Piracicaba Paulista;27/03/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:12:43;0;0;1;0;0;0;0;0
Piracicaba Paulista;28/03/2023;3 - A - CAIXA ;41;00:02:47;33;8;0;0;0;0;0;0
Piracicaba Paulista;28/03/2023;4 - B - CAIXA PREFERENCIAL;5;00:03:43;3;2;0;0;0;0;0;0
Piracicaba Paulista;29/03/2023;3 - A - CAIXA ;40;00:02:57;35;2;3;0;0;0;0;0
Piracicaba Paulista;29/03/2023;4 - B - CAIXA PREFERENCIAL;7;00:06:08;3;3;1;0;0;0;0;0
Piracicaba Paulista;29/03/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:03:10;1;0;0;0;0;0;0;0
Piracicaba Paulista;30/03/2023;3 - A - CAIXA ;41;00:06:14;20;12;7;2;0;0;0;0
Piracicaba Paulista;30/03/2023;4 - B - CAIXA PREFERENCIAL;13;00:05:00;8;3;2;0;0;0;0;0
Piracicaba Paulista;30/03/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:04:58;1;0;0;0;0;0;0;0
Piracicaba Paulista;31/03/2023;3 - A - CAIXA ;60;00:04:16;44;11;3;1;1;0;0;0
Piracicaba Paulista;31/03/2023;4 - B - CAIXA PREFERENCIAL;12;00:01:15;12;0;0;0;0;0;0;0
Piracicaba Paulista;03/04/2023;3 - A - CAIXA ;51;00:03:33;41;6;4;0;0;0;0;0
Piracicaba Paulista;03/04/2023;4 - B - CAIXA PREFERENCIAL;12;00:04:04;8;3;1;0;0;0;0;0
Piracicaba Paulista;04/04/2023;3 - A - CAIXA ;41;00:02:01;38;2;1;0;0;0;0;0
Piracicaba Paulista;04/04/2023;4 - B - CAIXA PREFERENCIAL;9;00:01:54;9;0;0;0;0;0;0;0
Piracicaba Paulista;05/04/2023;3 - A - CAIXA ;54;00:03:29;40;11;2;1;0;0;0;0
Piracicaba Paulista;05/04/2023;4 - B - CAIXA PREFERENCIAL;13;00:02:34;11;2;0;0;0;0;0;0
Piracicaba Paulista;06/04/2023;3 - A - CAIXA ;76;00:04:30;48;19;9;0;0;0;0;0
Piracicaba Paulista;06/04/2023;4 - B - CAIXA PREFERENCIAL;14;00:05:10;7;6;0;1;0;0;0;0
Piracicaba Paulista;06/04/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:01:43;1;0;0;0;0;0;0;0
Piracicaba Paulista;10/04/2023;3 - A - CAIXA ;81;00:12:06;25;29;8;5;4;4;5;1
Piracicaba Paulista;10/04/2023;4 - B - CAIXA PREFERENCIAL;16;00:05:12;10;2;3;1;0;0;0;0
Piracicaba Paulista;11/04/2023;3 - A - CAIXA ;50;00:03:53;38;10;0;0;0;2;0;0
Piracicaba Paulista;11/04/2023;4 - B - CAIXA PREFERENCIAL;12;00:05:55;9;1;0;1;1;0;0;0
Piracicaba Paulista;12/04/2023;3 - A - CAIXA ;42;00:05:22;22;16;3;1;0;0;0;0
Piracicaba Paulista;12/04/2023;4 - B - CAIXA PREFERENCIAL;20;00:07:15;9;6;3;0;2;0;0;0
Piracicaba Paulista;12/04/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:01:55;1;0;0;0;0;0;0;0
Piracicaba Paulista;13/04/2023;3 - A - CAIXA ;53;00:06:34;26;14;7;6;0;0;0;0
Piracicaba Paulista;13/04/2023;4 - B - CAIXA PREFERENCIAL;7;00:07:54;4;0;2;1;0;0;0;0
Piracicaba Paulista;13/04/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;0;00:00:00;0;0;0;0;0;0;0;0
Piracicaba Paulista;14/04/2023;3 - A - CAIXA ;53;00:05:39;40;6;1;3;1;2;0;0
Piracicaba Paulista;14/04/2023;4 - B - CAIXA PREFERENCIAL;9;00:03:43;7;2;0;0;0;0;0;0
Piracicaba Paulista;17/04/2023;3 - A - CAIXA ;60;00:11:58;14;8;19;10;7;2;0;0
Piracicaba Paulista;17/04/2023;4 - B - CAIXA PREFERENCIAL;19;00:12:31;4;5;2;3;5;0;0;0
Piracicaba Paulista;17/04/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;4;00:02:37;4;0;0;0;0;0;0;0
Piracicaba Paulista;18/04/2023;3 - A - CAIXA ;47;00:02:41;38;9;0;0;0;0;0;0
Piracicaba Paulista;18/04/2023;4 - B - CAIXA PREFERENCIAL;11;00:02:40;9;2;0;0;0;0;0;0
Piracicaba Paulista;18/04/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:04:22;1;0;0;0;0;0;0;0
Piracicaba Paulista;19/04/2023;3 - A - CAIXA ;37;00:05:54;25;8;0;2;0;2;0;0
Piracicaba Paulista;19/04/2023;4 - B - CAIXA PREFERENCIAL;5;00:07:43;3;1;0;0;1;0;0;0
Piracicaba Paulista;20/04/2023;3 - A - CAIXA ;89;00:09:05;24;28;22;14;1;0;0;0
Piracicaba Paulista;20/04/2023;4 - B - CAIXA PREFERENCIAL;20;00:07:45;5;8;5;2;0;0;0;0
Piracicaba Paulista;20/04/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;2;00:02:57;2;0;0;0;0;0;0;0
Piracicaba Paulista;24/04/2023;3 - A - CAIXA ;59;00:06:47;26;17;15;0;1;0;0;0
Piracicaba Paulista;24/04/2023;4 - B - CAIXA PREFERENCIAL;10;00:06:58;3;6;1;0;0;0;0;0
Piracicaba Paulista;25/04/2023;3 - A - CAIXA ;42;00:04:19;26;14;2;0;0;0;0;0
Piracicaba Paulista;25/04/2023;4 - B - CAIXA PREFERENCIAL;10;00:03:38;8;2;0;0;0;0;0;0
Piracicaba Paulista;25/04/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:01:00;1;0;0;0;0;0;0;0
Piracicaba Paulista;26/04/2023;3 - A - CAIXA ;49;00:04:30;35;4;10;0;0;0;0;0
Piracicaba Paulista;26/04/2023;4 - B - CAIXA PREFERENCIAL;8;00:02:13;7;1;0;0;0;0;0;0
Piracicaba Paulista;26/04/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;2;00:05:57;1;1;0;0;0;0;0;0
Piracicaba Paulista;27/04/2023;3 - A - CAIXA ;45;00:03:45;31;13;1;0;0;0;0;0
Piracicaba Paulista;27/04/2023;4 - B - CAIXA PREFERENCIAL;6;00:04:21;4;2;0;0;0;0;0;0
Piracicaba Paulista;27/04/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:03:25;1;0;0;0;0;0;0;0
Piracicaba Paulista;28/04/2023;3 - A - CAIXA ;63;00:05:06;34;22;5;0;2;0;0;0
Piracicaba Paulista;28/04/2023;4 - B - CAIXA PREFERENCIAL;14;00:04:44;9;4;0;1;0;0;0;0
Piracicaba Paulista;02/05/2023;3 - A - CAIXA ;65;00:06:42;36;14;6;6;3;0;0;0
Piracicaba Paulista;02/05/2023;4 - B - CAIXA PREFERENCIAL;11;00:07:39;6;1;3;1;0;0;0;0
Piracicaba Paulista;02/05/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;2;00:02:13;2;0;0;0;0;0;0;0
Piracicaba Paulista;03/05/2023;3 - A - CAIXA ;51;00:02:28;44;7;0;0;0;0;0;0
Piracicaba Paulista;03/05/2023;4 - B - CAIXA PREFERENCIAL;11;00:02:26;10;1;0;0;0;0;0;0
Piracicaba Paulista;04/05/2023;3 - A - CAIXA ;45;00:02:52;37;6;2;0;0;0;0;0
Piracicaba Paulista;04/05/2023;4 - B - CAIXA PREFERENCIAL;11;00:01:28;11;0;0;0;0;0;0;0
Piracicaba Paulista;05/05/2023;3 - A - CAIXA ;86;00:09:00;45;13;11;3;9;5;0;0
Piracicaba Paulista;05/05/2023;4 - B - CAIXA PREFERENCIAL;16;00:05:54;9;2;4;1;0;0;0;0
Piracicaba Paulista;08/05/2023;3 - A - CAIXA ;70;00:05:37;56;6;0;0;2;5;1;0
Piracicaba Paulista;08/05/2023;4 - B - CAIXA PREFERENCIAL;11;00:02:37;10;1;0;0;0;0;0;0
Piracicaba Paulista;08/05/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;3;00:06:43;2;0;0;1;0;0;0;0
Piracicaba Paulista;09/05/2023;3 - A - CAIXA ;52;00:03:14;43;6;3;0;0;0;0;0
Piracicaba Paulista;09/05/2023;4 - B - CAIXA PREFERENCIAL;11;00:02:38;8;3;0;0;0;0;0;0
Piracicaba Paulista;10/05/2023;3 - A - CAIXA ;55;00:04:55;36;10;7;2;0;0;0;0
Piracicaba Paulista;10/05/2023;4 - B - CAIXA PREFERENCIAL;15;00:03:34;10;5;0;0;0;0;0;0
Piracicaba Paulista;11/05/2023;3 - A - CAIXA ;43;00:03:00;34;7;2;0;0;0;0;0
Piracicaba Paulista;11/05/2023;4 - B - CAIXA PREFERENCIAL;4;00:01:55;4;0;0;0;0;0;0;0
Piracicaba Paulista;12/05/2023;3 - A - CAIXA ;59;00:02:11;54;5;0;0;0;0;0;0
Piracicaba Paulista;12/05/2023;4 - B - CAIXA PREFERENCIAL;15;00:02:01;15;0;0;0;0;0;0;0
Piracicaba Paulista;15/05/2023;3 - A - CAIXA ;78;00:06:53;36;24;10;6;2;0;0;0
Piracicaba Paulista;15/05/2023;4 - B - CAIXA PREFERENCIAL;14;00:06:15;6;6;1;1;0;0;0;0
Piracicaba Paulista;15/05/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;3;00:02:51;3;0;0;0;0;0;0;0
Piracicaba Paulista;16/05/2023;3 - A - CAIXA ;53;00:03:10;42;10;1;0;0;0;0;0
Piracicaba Paulista;16/05/2023;4 - B - CAIXA PREFERENCIAL;8;00:02:46;6;2;0;0;0;0;0;0
Piracicaba Paulista;17/05/2023;3 - A - CAIXA ;49;00:03:12;41;5;3;0;0;0;0;0
Piracicaba Paulista;17/05/2023;4 - B - CAIXA PREFERENCIAL;11;00:02:46;9;2;0;0;0;0;0;0
Piracicaba Paulista;18/05/2023;3 - A - CAIXA ;40;00:02:49;34;4;1;1;0;0;0;0
Piracicaba Paulista;18/05/2023;4 - B - CAIXA PREFERENCIAL;9;00:02:29;7;2;0;0;0;0;0;0
Piracicaba Paulista;19/05/2023;3 - A - CAIXA ;64;00:01:59;61;3;0;0;0;0;0;0
Piracicaba Paulista;19/05/2023;4 - B - CAIXA PREFERENCIAL;7;00:02:42;6;1;0;0;0;0;0;0
Piracicaba Paulista;22/05/2023;3 - A - CAIXA ;65;00:03:00;50;13;2;0;0;0;0;0
Piracicaba Paulista;22/05/2023;4 - B - CAIXA PREFERENCIAL;17;00:02:26;15;2;0;0;0;0;0;0
Piracicaba Paulista;23/05/2023;3 - A - CAIXA ;45;00:03:30;31;13;1;0;0;0;0;0
Piracicaba Paulista;23/05/2023;4 - B - CAIXA PREFERENCIAL;4;00:03:47;3;1;0;0;0;0;0;0
Piracicaba Paulista;24/05/2023;3 - A - CAIXA ;44;00:02:37;37;6;1;0;0;0;0;0
Piracicaba Paulista;24/05/2023;4 - B - CAIXA PREFERENCIAL;7;00:01:08;7;0;0;0;0;0;0;0
Piracicaba Paulista;25/05/2023;3 - A - CAIXA ;38;00:06:45;17;10;8;1;2;0;0;0
Piracicaba Paulista;25/05/2023;4 - B - CAIXA PREFERENCIAL;9;00:07:24;5;2;0;2;0;0;0;0
Piracicaba Paulista;25/05/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;2;00:03:47;1;1;0;0;0;0;0;0
Piracicaba Paulista;26/05/2023;3 - A - CAIXA ;55;00:02:09;50;4;1;0;0;0;0;0
Piracicaba Paulista;26/05/2023;4 - B - CAIXA PREFERENCIAL;5;00:02:12;5;0;0;0;0;0;0;0
Piracicaba Paulista;26/05/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;4;00:01:04;4;0;0;0;0;0;0;0
Piracicaba Paulista;29/05/2023;3 - A - CAIXA ;50;00:04:35;32;14;4;0;0;0;0;0
Piracicaba Paulista;29/05/2023;4 - B - CAIXA PREFERENCIAL;13;00:02:10;11;2;0;0;0;0;0;0
Piracicaba Paulista;29/05/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:02:43;1;0;0;0;0;0;0;0
Piracicaba Paulista;30/05/2023;3 - A - CAIXA ;40;00:03:16;30;8;2;0;0;0;0;0
Piracicaba Paulista;30/05/2023;4 - B - CAIXA PREFERENCIAL;8;00:01:39;8;0;0;0;0;0;0;0
Piracicaba Paulista;30/05/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;2;00:01:34;2;0;0;0;0;0;0;0
Piracicaba Paulista;31/05/2023;3 - A - CAIXA ;52;00:02:52;46;3;0;3;0;0;0;0
Piracicaba Paulista;31/05/2023;4 - B - CAIXA PREFERENCIAL;9;00:02:25;7;2;0;0;0;0;0;0
Piracicaba Paulista;31/05/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;2;00:01:04;2;0;0;0;0;0;0;0
São Pedro;02/01/2023;3 - A - CAIXA ;25;00:03:21;18;6;1;0;0;0;0;0
São Pedro;02/01/2023;4 - B - CAIXA PREFERENCIAL;5;00:04:12;4;0;0;1;0;0;0;0
São Pedro;03/01/2023;3 - A - CAIXA ;24;00:02:25;21;3;0;0;0;0;0;0
São Pedro;03/01/2023;4 - B - CAIXA PREFERENCIAL;4;00:01:43;4;0;0;0;0;0;0;0
São Pedro;04/01/2023;3 - A - CAIXA ;19;00:01:39;18;1;0;0;0;0;0;0
São Pedro;04/01/2023;4 - B - CAIXA PREFERENCIAL;5;00:02:42;4;1;0;0;0;0;0;0
São Pedro;05/01/2023;3 - A - CAIXA ;38;00:04:14;28;2;6;2;0;0;0;0
São Pedro;05/01/2023;4 - B - CAIXA PREFERENCIAL;4;00:04:37;2;2;0;0;0;0;0;0
São Pedro;05/01/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:00:10;1;0;0;0;0;0;0;0
São Pedro;06/01/2023;3 - A - CAIXA ;51;00:04:40;34;9;5;3;0;0;0;0
São Pedro;06/01/2023;4 - B - CAIXA PREFERENCIAL;4;00:03:59;3;0;1;0;0;0;0;0
São Pedro;09/01/2023;3 - A - CAIXA ;55;00:04:54;34;10;7;2;2;0;0;0
São Pedro;09/01/2023;4 - B - CAIXA PREFERENCIAL;5;00:01:37;5;0;0;0;0;0;0;0
São Pedro;10/01/2023;3 - A - CAIXA ;36;00:04:02;23;8;4;1;0;0;0;0
São Pedro;10/01/2023;4 - B - CAIXA PREFERENCIAL;9;00:01:20;9;0;0;0;0;0;0;0
São Pedro;10/01/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:01:28;1;0;0;0;0;0;0;0
São Pedro;11/01/2023;3 - A - CAIXA ;31;00:04:43;23;3;0;3;2;0;0;0
São Pedro;11/01/2023;4 - B - CAIXA PREFERENCIAL;2;00:01:25;2;0;0;0;0;0;0;0
São Pedro;12/01/2023;3 - A - CAIXA ;25;00:02:04;22;2;1;0;0;0;0;0
São Pedro;12/01/2023;4 - B - CAIXA PREFERENCIAL;7;00:02:51;5;2;0;0;0;0;0;0
São Pedro;12/01/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:05:01;0;1;0;0;0;0;0;0
São Pedro;13/01/2023;3 - A - CAIXA ;25;00:01:44;22;3;0;0;0;0;0;0
São Pedro;13/01/2023;4 - B - CAIXA PREFERENCIAL;3;00:01:17;3;0;0;0;0;0;0;0
São Pedro;16/01/2023;3 - A - CAIXA ;46;00:06:07;20;16;8;0;2;0;0;0
São Pedro;16/01/2023;4 - B - CAIXA PREFERENCIAL;4;00:01:48;4;0;0;0;0;0;0;0
São Pedro;16/01/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:01:55;1;0;0;0;0;0;0;0
São Pedro;17/01/2023;3 - A - CAIXA ;26;00:07:37;10;6;7;3;0;0;0;0
São Pedro;17/01/2023;4 - B - CAIXA PREFERENCIAL;7;00:05:24;2;5;0;0;0;0;0;0
São Pedro;17/01/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:02:36;1;0;0;0;0;0;0;0
São Pedro;18/01/2023;3 - A - CAIXA ;20;00:02:37;18;1;1;0;0;0;0;0
São Pedro;18/01/2023;4 - B - CAIXA PREFERENCIAL;4;00:04:55;3;0;0;1;0;0;0;0
São Pedro;18/01/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:00:07;1;0;0;0;0;0;0;0
São Pedro;19/01/2023;3 - A - CAIXA ;23;00:04:30;14;6;3;0;0;0;0;0
São Pedro;20/01/2023;3 - A - CAIXA ;39;00:08:10;17;8;6;5;3;0;0;0
São Pedro;20/01/2023;4 - B - CAIXA PREFERENCIAL;8;00:08:03;3;2;2;1;0;0;0;0
São Pedro;20/01/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:00:34;1;0;0;0;0;0;0;0
São Pedro;23/01/2023;3 - A - CAIXA ;32;00:06:46;16;6;5;4;1;0;0;0
São Pedro;23/01/2023;4 - B - CAIXA PREFERENCIAL;7;00:07:26;4;1;0;2;0;0;0;0
São Pedro;24/01/2023;3 - A - CAIXA ;18;00:02:30;16;2;0;0;0;0;0;0
São Pedro;24/01/2023;4 - B - CAIXA PREFERENCIAL;1;00:00:04;1;0;0;0;0;0;0;0
São Pedro;25/01/2023;3 - A - CAIXA ;32;00:04:09;24;4;3;0;1;0;0;0
São Pedro;25/01/2023;4 - B - CAIXA PREFERENCIAL;3;00:02:47;3;0;0;0;0;0;0;0
São Pedro;25/01/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:07:25;0;1;0;0;0;0;0;0
São Pedro;26/01/2023;3 - A - CAIXA ;25;00:03:29;19;3;2;1;0;0;0;0
São Pedro;26/01/2023;4 - B - CAIXA PREFERENCIAL;4;00:02:02;4;0;0;0;0;0;0;0
São Pedro;26/01/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:00:07;1;0;0;0;0;0;0;0
São Pedro;27/01/2023;3 - A - CAIXA ;31;00:09:49;9;8;9;2;2;1;0;0
São Pedro;27/01/2023;4 - B - CAIXA PREFERENCIAL;5;00:05:27;3;0;2;0;0;0;0;0
São Pedro;30/01/2023;3 - A - CAIXA ;20;00:03:24;15;3;2;0;0;0;0;0
São Pedro;30/01/2023;4 - B - CAIXA PREFERENCIAL;7;00:02:31;6;0;1;0;0;0;0;0
